CA,Year,Month,Time_ID,Crime_Category,Crime_Count,Crime_Rate,,pop
70,2021,6,2021-06,Other Crimes,20,0.486621552,,
70,2021,6,2021-06,Property Crimes,53,1.289547114,,
70,2021,6,2021-06,Public Order Crimes,5,0.121655388,,
70,2021,6,2021-06,Sex-Related Crimes,2,0.048662155,,
70,2021,6,2021-06,Violent Crimes,56,1.362540346,,
70,2021,7,2021-07,Financial Crimes,22,0.535283707,,
70,2021,7,2021-07,Other Crimes,14,0.340635087,,
70,2021,7,2021-07,Property Crimes,68,1.654513278,,
70,2021,7,2021-07,Public Order Crimes,7,0.170317543,,
70,2021,7,2021-07,Sex-Related Crimes,4,0.09732431,,
70,2021,7,2021-07,Violent Crimes,52,1.265216036,,
70,2021,8,2021-08,Drug-Related Crimes,1,0.024331078,,
70,2021,8,2021-08,Financial Crimes,18,0.437959397,,
70,2021,8,2021-08,Other Crimes,17,0.413628319,,
70,2021,8,2021-08,Property Crimes,68,1.654513278,,
70,2021,8,2021-08,Public Order Crimes,5,0.121655388,,
70,2021,8,2021-08,Sex-Related Crimes,2,0.048662155,,
70,2021,8,2021-08,Violent Crimes,48,1.167891725,,
70,2021,9,2021-09,Financial Crimes,21,0.51095263,,
70,2021,9,2021-09,Other Crimes,18,0.437959397,,
70,2021,9,2021-09,Property Crimes,79,1.922155131,,
70,2021,9,2021-09,Public Order Crimes,2,0.048662155,,
70,2021,9,2021-09,Sex-Related Crimes,4,0.09732431,,
70,2021,9,2021-09,Violent Crimes,51,1.240884958,,
70,2021,10,2021-10,Financial Crimes,10,0.243310776,,
70,2021,10,2021-10,Other Crimes,17,0.413628319,,
70,2021,10,2021-10,Property Crimes,69,1.678844355,,
70,2021,10,2021-10,Public Order Crimes,2,0.048662155,,
70,2021,10,2021-10,Sex-Related Crimes,2,0.048662155,,
70,2021,10,2021-10,Violent Crimes,42,1.02190526,,
70,2021,11,2021-11,Financial Crimes,14,0.340635087,,
70,2021,11,2021-11,Other Crimes,13,0.316304009,,
70,2021,11,2021-11,Property Crimes,78,1.897824054,,
70,2021,11,2021-11,Public Order Crimes,7,0.170317543,,
70,2021,11,2021-11,Sex-Related Crimes,5,0.121655388,,
70,2021,11,2021-11,Violent Crimes,55,1.338209269,,
70,2021,12,2021-12,Drug-Related Crimes,1,0.024331078,,
70,2021,12,2021-12,Financial Crimes,14,0.340635087,,
70,2021,12,2021-12,Other Crimes,18,0.437959397,,
70,2021,12,2021-12,Property Crimes,68,1.654513278,,
70,2021,12,2021-12,Public Order Crimes,5,0.121655388,,
70,2021,12,2021-12,Sex-Related Crimes,4,0.09732431,,
70,2021,12,2021-12,Violent Crimes,46,1.11922957,,
70,2022,1,2022-01,Financial Crimes,10,0.24330071,,
70,2022,1,2022-01,Other Crimes,15,0.364951065,,
70,2022,1,2022-01,Property Crimes,60,1.459804259,,
70,2022,1,2022-01,Public Order Crimes,2,0.048660142,,
70,2022,1,2022-01,Sex-Related Crimes,2,0.048660142,,
70,2022,1,2022-01,Violent Crimes,47,1.143513336,,
70,2022,2,2022-02,Drug-Related Crimes,2,0.048660142,,
70,2022,2,2022-02,Financial Crimes,8,0.194640568,,
70,2022,2,2022-02,Other Crimes,15,0.364951065,,
70,2022,2,2022-02,Property Crimes,49,1.192173478,,
70,2022,2,2022-02,Public Order Crimes,4,0.097320284,,
70,2022,2,2022-02,Sex-Related Crimes,5,0.121650355,,
70,2022,2,2022-02,Violent Crimes,38,0.924542697,,
70,2022,3,2022-03,Financial Crimes,20,0.48660142,,
70,2022,3,2022-03,Other Crimes,11,0.267630781,,
70,2022,3,2022-03,Property Crimes,60,1.459804259,,
70,2022,3,2022-03,Public Order Crimes,5,0.121650355,,
70,2022,3,2022-03,Sex-Related Crimes,2,0.048660142,,
70,2022,3,2022-03,Violent Crimes,50,1.216503549,,
70,2022,4,2022-04,Drug-Related Crimes,3,0.072990213,,
70,2022,4,2022-04,Financial Crimes,18,0.437941278,,
70,2022,4,2022-04,Other Crimes,11,0.267630781,,
70,2022,4,2022-04,Property Crimes,61,1.48413433,,
70,2022,4,2022-04,Public Order Crimes,2,0.048660142,,
70,2022,4,2022-04,Sex-Related Crimes,5,0.121650355,,
70,2022,4,2022-04,Violent Crimes,41,0.99753291,,
70,2022,5,2022-05,Financial Crimes,15,0.364951065,,
70,2022,5,2022-05,Other Crimes,10,0.24330071,,
70,2022,5,2022-05,Property Crimes,74,1.800425253,,
70,2022,5,2022-05,Public Order Crimes,5,0.121650355,,
70,2022,5,2022-05,Sex-Related Crimes,3,0.072990213,,
70,2022,5,2022-05,Violent Crimes,76,1.849085395,,
70,2022,6,2022-06,Financial Crimes,18,0.437941278,,
70,2022,6,2022-06,Other Crimes,13,0.316290923,,
70,2022,6,2022-06,Property Crimes,78,1.897745537,,
70,2022,6,2022-06,Public Order Crimes,3,0.072990213,,
70,2022,6,2022-06,Sex-Related Crimes,3,0.072990213,,
70,2022,6,2022-06,Violent Crimes,51,1.24083362,,
70,2022,7,2022-07,Financial Crimes,19,0.462271349,,
70,2022,7,2022-07,Other Crimes,14,0.340620994,,
70,2022,7,2022-07,Property Crimes,81,1.97073575,,
70,2022,7,2022-07,Public Order Crimes,6,0.145980426,,
70,2022,7,2022-07,Sex-Related Crimes,2,0.048660142,,
70,2022,7,2022-07,Violent Crimes,45,1.094853194,,
70,2022,8,2022-08,Drug-Related Crimes,1,0.024330071,,
70,2022,8,2022-08,Financial Crimes,16,0.389281136,,
70,2022,8,2022-08,Other Crimes,12,0.291960852,,
70,2022,8,2022-08,Property Crimes,73,1.776095182,,
70,2022,8,2022-08,Public Order Crimes,6,0.145980426,,
70,2022,8,2022-08,Sex-Related Crimes,6,0.145980426,,
70,2022,8,2022-08,Violent Crimes,53,1.289493762,,
70,2022,9,2022-09,Financial Crimes,20,0.48660142,,
70,2022,9,2022-09,Other Crimes,19,0.462271349,,
70,2022,9,2022-09,Property Crimes,83,2.019395892,,
70,2022,9,2022-09,Public Order Crimes,8,0.194640568,,
70,2022,9,2022-09,Sex-Related Crimes,4,0.097320284,,
70,2022,9,2022-09,Violent Crimes,75,1.824755324,,
70,2022,10,2022-10,Drug-Related Crimes,1,0.024330071,,
70,2022,10,2022-10,Financial Crimes,18,0.437941278,,
70,2022,10,2022-10,Other Crimes,8,0.194640568,,
70,2022,10,2022-10,Property Crimes,96,2.335686814,,
70,2022,10,2022-10,Public Order Crimes,5,0.121650355,,
70,2022,10,2022-10,Sex-Related Crimes,5,0.121650355,,
70,2022,10,2022-10,Violent Crimes,67,1.630114756,,
70,2022,11,2022-11,Drug-Related Crimes,2,0.048660142,,
70,2022,11,2022-11,Financial Crimes,22,0.535261562,,
70,2022,11,2022-11,Other Crimes,8,0.194640568,,
70,2022,11,2022-11,Property Crimes,118,2.870948376,,
70,2022,11,2022-11,Public Order Crimes,4,0.097320284,,
70,2022,11,2022-11,Sex-Related Crimes,1,0.024330071,,
70,2022,11,2022-11,Violent Crimes,40,0.973202839,,
70,2022,12,2022-12,Financial Crimes,17,0.413611207,,
70,2022,12,2022-12,Other Crimes,11,0.267630781,,
70,2022,12,2022-12,Property Crimes,87,2.116716175,,
70,2022,12,2022-12,Public Order Crimes,6,0.145980426,,
70,2022,12,2022-12,Sex-Related Crimes,1,0.024330071,,
70,2022,12,2022-12,Violent Crimes,43,1.046193052,,
70,2023,1,2023-01,Financial Crimes,24,0.583897545,,
70,2023,1,2023-01,Other Crimes,17,0.413594095,,
70,2023,1,2023-01,Property Crimes,88,2.140957667,,
70,2023,1,2023-01,Public Order Crimes,10,0.243290644,,
70,2023,1,2023-01,Sex-Related Crimes,4,0.097316258,,
70,2023,1,2023-01,Violent Crimes,41,0.99749164,,
70,2023,2,2023-02,Drug-Related Crimes,1,0.024329064,,
70,2023,2,2023-02,Financial Crimes,14,0.340606901,,
70,2023,2,2023-02,Other Crimes,15,0.364935966,,
70,2023,2,2023-02,Property Crimes,101,2.457235504,,
70,2023,2,2023-02,Public Order Crimes,12,0.291948773,,
70,2023,2,2023-02,Sex-Related Crimes,6,0.145974386,,
70,2023,2,2023-02,Violent Crimes,60,1.459743864,,
70,2023,3,2023-03,Drug-Related Crimes,1,0.024329064,,
70,2023,3,2023-03,Financial Crimes,15,0.364935966,,
70,2023,3,2023-03,Other Crimes,8,0.194632515,,
70,2023,3,2023-03,Property Crimes,120,2.919487727,,
70,2023,3,2023-03,Public Order Crimes,15,0.364935966,,
70,2023,3,2023-03,Sex-Related Crimes,5,0.121645322,,
70,2023,3,2023-03,Violent Crimes,56,1.362427606,,
70,2023,4,2023-04,Drug-Related Crimes,2,0.048658129,,
70,2023,4,2023-04,Financial Crimes,26,0.632555674,,
70,2023,4,2023-04,Other Crimes,13,0.316277837,,
70,2023,4,2023-04,Property Crimes,87,2.116628602,,
70,2023,4,2023-04,Public Order Crimes,6,0.145974386,,
70,2023,4,2023-04,Sex-Related Crimes,2,0.048658129,,
70,2023,4,2023-04,Violent Crimes,71,1.727363572,,
70,2023,5,2023-05,Financial Crimes,16,0.38926503,,
70,2023,5,2023-05,Other Crimes,18,0.437923159,,
70,2023,5,2023-05,Property Crimes,83,2.019312345,,
70,2023,5,2023-05,Public Order Crimes,8,0.194632515,,
70,2023,5,2023-05,Sex-Related Crimes,9,0.21896158,,
70,2023,5,2023-05,Violent Crimes,62,1.508401992,,
70,2023,6,2023-06,Drug-Related Crimes,1,0.024329064,,
70,2023,6,2023-06,Financial Crimes,19,0.462252223,,
70,2023,6,2023-06,Other Crimes,19,0.462252223,,
70,2023,6,2023-06,Property Crimes,91,2.21394486,,
70,2023,6,2023-06,Public Order Crimes,3,0.072987193,,
70,2023,6,2023-06,Sex-Related Crimes,2,0.048658129,,
70,2023,6,2023-06,Violent Crimes,26,0.632555674,,
70,2023,7,2023-07,Financial Crimes,20,0.486581288,,
70,2023,7,2023-07,Other Crimes,17,0.413594095,,
70,2023,7,2023-07,Property Crimes,101,2.457235504,,
70,2023,7,2023-07,Public Order Crimes,6,0.145974386,,
70,2023,7,2023-07,Sex-Related Crimes,3,0.072987193,,
70,2023,7,2023-07,Violent Crimes,65,1.581389186,,
70,2023,8,2023-08,Drug-Related Crimes,1,0.024329064,,
70,2023,8,2023-08,Financial Crimes,20,0.486581288,,
70,2023,8,2023-08,Other Crimes,16,0.38926503,,
70,2023,8,2023-08,Property Crimes,88,2.140957667,,
70,2023,8,2023-08,Public Order Crimes,11,0.267619708,,
70,2023,8,2023-08,Sex-Related Crimes,2,0.048658129,,
70,2023,8,2023-08,Violent Crimes,68,1.654376379,,
70,2023,9,2023-09,Financial Crimes,9,0.21896158,,
70,2023,9,2023-09,Other Crimes,11,0.267619708,,
70,2023,9,2023-09,Property Crimes,107,2.60320989,,
70,2023,9,2023-09,Public Order Crimes,7,0.170303451,,
70,2023,9,2023-09,Sex-Related Crimes,5,0.121645322,,
70,2023,9,2023-09,Violent Crimes,63,1.532731057,,
70,2023,10,2023-10,Financial Crimes,14,0.340606901,,
70,2023,10,2023-10,Other Crimes,8,0.194632515,,
70,2023,10,2023-10,Property Crimes,129,3.138449307,,
70,2023,10,2023-10,Public Order Crimes,8,0.194632515,,
70,2023,10,2023-10,Sex-Related Crimes,6,0.145974386,,
70,2023,10,2023-10,Violent Crimes,59,1.435414799,,
70,2023,11,2023-11,Drug-Related Crimes,3,0.072987193,,
70,2023,11,2023-11,Financial Crimes,20,0.486581288,,
70,2023,11,2023-11,Other Crimes,9,0.21896158,,
70,2023,11,2023-11,Property Crimes,113,2.749184276,,
70,2023,11,2023-11,Public Order Crimes,8,0.194632515,,
70,2023,11,2023-11,Sex-Related Crimes,5,0.121645322,,
70,2023,11,2023-11,Violent Crimes,54,1.313769477,,
70,2023,12,2023-12,Financial Crimes,14,0.340606901,,
70,2023,12,2023-12,Other Crimes,9,0.21896158,,
70,2023,12,2023-12,Property Crimes,103,2.505893632,,
70,2023,12,2023-12,Public Order Crimes,7,0.170303451,,
70,2023,12,2023-12,Sex-Related Crimes,6,0.145974386,,
70,2023,12,2023-12,Violent Crimes,56,1.362427606,,
70,2024,1,2024-01,Drug-Related Crimes,2,0.048656116,,
70,2024,1,2024-01,Financial Crimes,15,0.364920868,,
70,2024,1,2024-01,Other Crimes,17,0.413576983,,
70,2024,1,2024-01,Property Crimes,84,2.043556859,,
70,2024,1,2024-01,Public Order Crimes,7,0.170296405,,
70,2024,1,2024-01,Sex-Related Crimes,5,0.121640289,,
70,2024,1,2024-01,Violent Crimes,52,1.265059008,,
70,2024,2,2024-02,Financial Crimes,14,0.34059281,,
70,2024,2,2024-02,Other Crimes,15,0.364920868,,
70,2024,2,2024-02,Property Crimes,91,2.213853264,,
70,2024,2,2024-02,Public Order Crimes,2,0.048656116,,
70,2024,2,2024-02,Sex-Related Crimes,3,0.072984174,,
70,2024,2,2024-02,Violent Crimes,43,1.046106487,,
70,2024,3,2024-03,Drug-Related Crimes,1,0.024328058,,
70,2024,3,2024-03,Financial Crimes,12,0.291936694,,
70,2024,3,2024-03,Other Crimes,14,0.34059281,,
70,2024,3,2024-03,Property Crimes,124,3.016679173,,
70,2024,3,2024-03,Public Order Crimes,5,0.121640289,,
70,2024,3,2024-03,Sex-Related Crimes,4,0.097312231,,
70,2024,3,2024-03,Violent Crimes,54,1.313715124,,
70,2024,4,2024-04,Drug-Related Crimes,1,0.024328058,,
70,2024,4,2024-04,Financial Crimes,14,0.34059281,,
70,2024,4,2024-04,Other Crimes,15,0.364920868,,
70,2024,4,2024-04,Property Crimes,87,2.116541032,,
70,2024,4,2024-04,Public Order Crimes,3,0.072984174,,
70,2024,4,2024-04,Sex-Related Crimes,4,0.097312231,,
70,2024,4,2024-04,Violent Crimes,60,1.459683471,,
70,2024,5,2024-05,Financial Crimes,12,0.291936694,,
70,2024,5,2024-05,Other Crimes,26,0.632529504,,
70,2024,5,2024-05,Property Crimes,124,3.016679173,,
70,2024,5,2024-05,Public Order Crimes,8,0.194624463,,
70,2024,5,2024-05,Sex-Related Crimes,6,0.145968347,,
70,2024,5,2024-05,Violent Crimes,66,1.605651818,,
70,2024,6,2024-06,Drug-Related Crimes,1,0.024328058,,
70,2024,6,2024-06,Financial Crimes,16,0.389248926,,
70,2024,6,2024-06,Other Crimes,12,0.291936694,,
70,2024,6,2024-06,Property Crimes,110,2.676086363,,
70,2024,6,2024-06,Public Order Crimes,7,0.170296405,,
70,2024,6,2024-06,Sex-Related Crimes,2,0.048656116,,
70,2024,6,2024-06,Violent Crimes,59,1.435355413,,
70,2024,7,2024-07,Financial Crimes,9,0.218952521,,
70,2024,7,2024-07,Other Crimes,15,0.364920868,,
70,2024,7,2024-07,Property Crimes,133,3.235631693,,
70,2024,7,2024-07,Public Order Crimes,8,0.194624463,,
70,2024,7,2024-07,Sex-Related Crimes,2,0.048656116,,
70,2024,7,2024-07,Violent Crimes,60,1.459683471,,
70,2024,8,2024-08,Drug-Related Crimes,1,0.024328058,,
70,2024,8,2024-08,Financial Crimes,13,0.316264752,,
70,2024,8,2024-08,Other Crimes,9,0.218952521,,
70,2024,8,2024-08,Property Crimes,97,2.359821611,,
70,2024,8,2024-08,Public Order Crimes,6,0.145968347,,
70,2024,8,2024-08,Sex-Related Crimes,3,0.072984174,,
70,2024,8,2024-08,Violent Crimes,44,1.070434545,,
70,2024,9,2024-09,Financial Crimes,12,0.291936694,,
70,2024,9,2024-09,Other Crimes,19,0.462233099,,
70,2024,9,2024-09,Property Crimes,114,2.773398594,,
70,2024,9,2024-09,Public Order Crimes,2,0.048656116,,
70,2024,9,2024-09,Sex-Related Crimes,5,0.121640289,,
70,2024,9,2024-09,Violent Crimes,61,1.484011529,,
70,2024,10,2024-10,Drug-Related Crimes,2,0.048656116,,
70,2024,10,2024-10,Financial Crimes,19,0.462233099,,
70,2024,10,2024-10,Other Crimes,17,0.413576983,,
70,2024,10,2024-10,Property Crimes,103,2.505789958,,
70,2024,10,2024-10,Public Order Crimes,3,0.072984174,,
70,2024,10,2024-10,Sex-Related Crimes,4,0.097312231,,
70,2024,10,2024-10,Violent Crimes,77,1.873260454,,
70,2024,11,2024-11,Financial Crimes,11,0.267608636,,
70,2024,11,2024-11,Other Crimes,19,0.462233099,,
70,2024,11,2024-11,Property Crimes,98,2.384149669,,
70,2024,11,2024-11,Public Order Crimes,2,0.048656116,,
70,2024,11,2024-11,Sex-Related Crimes,5,0.121640289,,
70,2024,11,2024-11,Violent Crimes,51,1.24073095,,
70,2024,12,2024-12,Drug-Related Crimes,1,0.024328058,,
70,2024,12,2024-12,Financial Crimes,10,0.243280578,,
70,2024,12,2024-12,Other Crimes,18,0.437905041,,
70,2024,12,2024-12,Property Crimes,85,2.067884917,,
70,2024,12,2024-12,Public Order Crimes,7,0.170296405,,
70,2024,12,2024-12,Sex-Related Crimes,2,0.048656116,,
70,2024,12,2024-12,Violent Crimes,54,1.313715124,,
70,2025,1,2025-01,Financial Crimes,6,0.145962308,,
70,2025,1,2025-01,Other Crimes,5,0.121635257,,
70,2025,1,2025-01,Property Crimes,14,0.340578719,,
70,2025,1,2025-01,Violent Crimes,12,0.291924616,,
71,2015,1,2015-01,Drug-Related Crimes,57,1.217675522,,
71,2015,1,2015-01,Financial Crimes,38,0.811783681,,
71,2015,1,2015-01,Other Crimes,55,1.174950065,,
71,2015,1,2015-01,Property Crimes,241,5.148417556,,
71,2015,1,2015-01,Public Order Crimes,26,0.55543094,,
71,2015,1,2015-01,Sex-Related Crimes,25,0.534068211,,
71,2015,1,2015-01,Violent Crimes,189,4.037555677,,
71,2015,2,2015-02,Drug-Related Crimes,58,1.23903825,,
71,2015,2,2015-02,Financial Crimes,36,0.769058224,,
71,2015,2,2015-02,Other Crimes,42,0.897234595,,
71,2015,2,2015-02,Property Crimes,174,3.71711475,,
71,2015,2,2015-02,Public Order Crimes,15,0.320440927,,
71,2015,2,2015-02,Sex-Related Crimes,14,0.299078198,,
71,2015,2,2015-02,Violent Crimes,174,3.71711475,,
71,2015,3,2015-03,Drug-Related Crimes,80,1.709018276,,
71,2015,3,2015-03,Financial Crimes,33,0.704970039,,
71,2015,3,2015-03,Other Crimes,46,0.982685509,,
71,2015,3,2015-03,Property Crimes,219,4.67843753,,
71,2015,3,2015-03,Public Order Crimes,33,0.704970039,,
71,2015,3,2015-03,Sex-Related Crimes,11,0.234990013,,
71,2015,3,2015-03,Violent Crimes,212,4.528898431,,
71,2015,4,2015-04,Drug-Related Crimes,65,1.388577349,,
71,2015,4,2015-04,Financial Crimes,35,0.747695496,,
71,2015,4,2015-04,Other Crimes,41,0.875871866,,
71,2015,4,2015-04,Property Crimes,250,5.340682112,,
71,2015,4,2015-04,Public Order Crimes,25,0.534068211,,
71,2015,4,2015-04,Sex-Related Crimes,10,0.213627284,,
71,2015,4,2015-04,Violent Crimes,227,4.849339358,,
71,2015,5,2015-05,Drug-Related Crimes,45,0.96132278,,
71,2015,5,2015-05,Financial Crimes,32,0.68360731,,
71,2015,5,2015-05,Other Crimes,52,1.110861879,,
71,2015,5,2015-05,Property Crimes,247,5.276593927,,
71,2015,5,2015-05,Public Order Crimes,26,0.55543094,,
71,2015,5,2015-05,Sex-Related Crimes,14,0.299078198,,
71,2015,5,2015-05,Violent Crimes,263,5.618397582,,
71,2015,6,2015-06,Drug-Related Crimes,31,0.662244582,,
71,2015,6,2015-06,Financial Crimes,34,0.726332767,,
71,2015,6,2015-06,Other Crimes,48,1.025410965,,
71,2015,6,2015-06,Property Crimes,258,5.51158394,,
71,2015,6,2015-06,Public Order Crimes,32,0.68360731,,
71,2015,6,2015-06,Sex-Related Crimes,13,0.27771547,,
71,2015,6,2015-06,Violent Crimes,254,5.426133026,,
71,2015,7,2015-07,Drug-Related Crimes,34,0.726332767,,
71,2015,7,2015-07,Financial Crimes,35,0.747695496,,
71,2015,7,2015-07,Other Crimes,44,0.939960052,,
71,2015,7,2015-07,Property Crimes,258,5.51158394,,
71,2015,7,2015-07,Public Order Crimes,28,0.598156397,,
71,2015,7,2015-07,Sex-Related Crimes,12,0.256352741,,
71,2015,7,2015-07,Violent Crimes,253,5.404770297,,
71,2015,8,2015-08,Drug-Related Crimes,66,1.409940078,,
71,2015,8,2015-08,Financial Crimes,33,0.704970039,,
71,2015,8,2015-08,Other Crimes,46,0.982685509,,
71,2015,8,2015-08,Property Crimes,296,6.323367621,,
71,2015,8,2015-08,Public Order Crimes,20,0.427254569,,
71,2015,8,2015-08,Sex-Related Crimes,14,0.299078198,,
71,2015,8,2015-08,Violent Crimes,255,5.447495754,,
71,2015,9,2015-09,Drug-Related Crimes,60,1.281763707,,
71,2015,9,2015-09,Financial Crimes,45,0.96132278,,
71,2015,9,2015-09,Other Crimes,54,1.153587336,,
71,2015,9,2015-09,Property Crimes,298,6.366093077,,
71,2015,9,2015-09,Public Order Crimes,28,0.598156397,,
71,2015,9,2015-09,Sex-Related Crimes,12,0.256352741,,
71,2015,9,2015-09,Violent Crimes,240,5.127054827,,
71,2015,10,2015-10,Drug-Related Crimes,71,1.51675372,,
71,2015,10,2015-10,Financial Crimes,30,0.640881853,,
71,2015,10,2015-10,Other Crimes,61,1.303126435,,
71,2015,10,2015-10,Property Crimes,293,6.259279435,,
71,2015,10,2015-10,Public Order Crimes,19,0.405891841,,
71,2015,10,2015-10,Sex-Related Crimes,17,0.363166384,,
71,2015,10,2015-10,Violent Crimes,215,4.592986616,,
71,2015,11,2015-11,Drug-Related Crimes,76,1.623567362,,
71,2015,11,2015-11,Financial Crimes,33,0.704970039,,
71,2015,11,2015-11,Other Crimes,39,0.833146409,,
71,2015,11,2015-11,Property Crimes,257,5.490221211,,
71,2015,11,2015-11,Public Order Crimes,20,0.427254569,,
71,2015,11,2015-11,Sex-Related Crimes,6,0.128176371,,
71,2015,11,2015-11,Violent Crimes,218,4.657074802,,
71,2015,12,2015-12,Drug-Related Crimes,41,0.875871866,,
71,2015,12,2015-12,Financial Crimes,25,0.534068211,,
71,2015,12,2015-12,Other Crimes,39,0.833146409,,
71,2015,12,2015-12,Property Crimes,259,5.532946668,,
71,2015,12,2015-12,Public Order Crimes,16,0.341803655,,
71,2015,12,2015-12,Sex-Related Crimes,12,0.256352741,,
71,2015,12,2015-12,Violent Crimes,215,4.592986616,,
71,2016,1,2016-01,Drug-Related Crimes,23,0.495433397,,
71,2016,1,2016-01,Financial Crimes,68,1.464759607,,
71,2016,1,2016-01,Other Crimes,34,0.732379804,,
71,2016,1,2016-01,Property Crimes,232,4.99741513,,
71,2016,1,2016-01,Public Order Crimes,9,0.193865242,,
71,2016,1,2016-01,Sex-Related Crimes,11,0.236946407,,
71,2016,1,2016-01,Violent Crimes,205,4.415819404,,
71,2016,2,2016-02,Drug-Related Crimes,35,0.753920386,,
71,2016,2,2016-02,Financial Crimes,28,0.603136309,,
71,2016,2,2016-02,Other Crimes,50,1.077029123,,
71,2016,2,2016-02,Property Crimes,210,4.523522316,,
71,2016,2,2016-02,Public Order Crimes,17,0.366189902,,
71,2016,2,2016-02,Sex-Related Crimes,15,0.323108737,,
71,2016,2,2016-02,Violent Crimes,188,4.049629502,,
71,2016,3,2016-03,Drug-Related Crimes,39,0.840082716,,
71,2016,3,2016-03,Financial Crimes,44,0.947785628,,
71,2016,3,2016-03,Other Crimes,54,1.163191453,,
71,2016,3,2016-03,Property Crimes,254,5.471307944,,
71,2016,3,2016-03,Public Order Crimes,17,0.366189902,,
71,2016,3,2016-03,Sex-Related Crimes,12,0.258486989,,
71,2016,3,2016-03,Violent Crimes,240,5.16973979,,
71,2016,4,2016-04,Drug-Related Crimes,37,0.797001551,,
71,2016,4,2016-04,Financial Crimes,39,0.840082716,,
71,2016,4,2016-04,Other Crimes,39,0.840082716,,
71,2016,4,2016-04,Property Crimes,252,5.428226779,,
71,2016,4,2016-04,Public Order Crimes,18,0.387730484,,
71,2016,4,2016-04,Sex-Related Crimes,16,0.344649319,,
71,2016,4,2016-04,Violent Crimes,216,4.652765811,,
71,2016,5,2016-05,Drug-Related Crimes,35,0.753920386,,
71,2016,5,2016-05,Financial Crimes,31,0.667758056,,
71,2016,5,2016-05,Other Crimes,51,1.098569705,,
71,2016,5,2016-05,Property Crimes,267,5.751335516,,
71,2016,5,2016-05,Public Order Crimes,26,0.560055144,,
71,2016,5,2016-05,Sex-Related Crimes,12,0.258486989,,
71,2016,5,2016-05,Violent Crimes,227,4.889712218,,
71,2016,6,2016-06,Drug-Related Crimes,23,0.495433397,,
71,2016,6,2016-06,Financial Crimes,32,0.689298639,,
71,2016,6,2016-06,Other Crimes,54,1.163191453,,
71,2016,6,2016-06,Property Crimes,261,5.622092021,,
71,2016,6,2016-06,Public Order Crimes,20,0.430811649,,
71,2016,6,2016-06,Sex-Related Crimes,12,0.258486989,,
71,2016,6,2016-06,Violent Crimes,265,5.708254351,,
71,2016,7,2016-07,Drug-Related Crimes,26,0.560055144,,
71,2016,7,2016-07,Financial Crimes,36,0.775460968,,
71,2016,7,2016-07,Other Crimes,74,1.594003102,,
71,2016,7,2016-07,Property Crimes,320,6.892986386,,
71,2016,7,2016-07,Public Order Crimes,17,0.366189902,,
71,2016,7,2016-07,Sex-Related Crimes,15,0.323108737,,
71,2016,7,2016-07,Violent Crimes,245,5.277442702,,
71,2016,8,2016-08,Drug-Related Crimes,15,0.323108737,,
71,2016,8,2016-08,Financial Crimes,35,0.753920386,,
71,2016,8,2016-08,Other Crimes,50,1.077029123,,
71,2016,8,2016-08,Property Crimes,284,6.117525418,,
71,2016,8,2016-08,Public Order Crimes,19,0.409271067,,
71,2016,8,2016-08,Sex-Related Crimes,19,0.409271067,,
71,2016,8,2016-08,Violent Crimes,268,5.772876099,,
71,2016,9,2016-09,Drug-Related Crimes,16,0.344649319,,
71,2016,9,2016-09,Financial Crimes,28,0.603136309,,
71,2016,9,2016-09,Other Crimes,46,0.990866793,,
71,2016,9,2016-09,Property Crimes,269,5.794416681,,
71,2016,9,2016-09,Public Order Crimes,20,0.430811649,,
71,2016,9,2016-09,Sex-Related Crimes,13,0.280027572,,
71,2016,9,2016-09,Violent Crimes,242,5.212820955,,
71,2016,10,2016-10,Drug-Related Crimes,14,0.301568154,,
71,2016,10,2016-10,Financial Crimes,33,0.710839221,,
71,2016,10,2016-10,Other Crimes,54,1.163191453,,
71,2016,10,2016-10,Property Crimes,299,6.440634155,,
71,2016,10,2016-10,Public Order Crimes,11,0.236946407,,
71,2016,10,2016-10,Sex-Related Crimes,26,0.560055144,,
71,2016,10,2016-10,Violent Crimes,283,6.095984835,,
71,2016,11,2016-11,Drug-Related Crimes,21,0.452352232,,
71,2016,11,2016-11,Financial Crimes,30,0.646217474,,
71,2016,11,2016-11,Other Crimes,46,0.990866793,,
71,2016,11,2016-11,Property Crimes,263,5.665173186,,
71,2016,11,2016-11,Public Order Crimes,28,0.603136309,,
71,2016,11,2016-11,Sex-Related Crimes,13,0.280027572,,
71,2016,11,2016-11,Violent Crimes,223,4.803549888,,
71,2016,12,2016-12,Drug-Related Crimes,24,0.516973979,,
71,2016,12,2016-12,Financial Crimes,18,0.387730484,,
71,2016,12,2016-12,Other Crimes,53,1.14165087,,
71,2016,12,2016-12,Property Crimes,199,4.286575909,,
71,2016,12,2016-12,Public Order Crimes,19,0.409271067,,
71,2016,12,2016-12,Sex-Related Crimes,13,0.280027572,,
71,2016,12,2016-12,Violent Crimes,190,4.092710667,,
71,2017,1,2017-01,Drug-Related Crimes,33,0.716806951,,
71,2017,1,2017-01,Financial Crimes,34,0.738528374,,
71,2017,1,2017-01,Other Crimes,53,1.151235406,,
71,2017,1,2017-01,Property Crimes,248,5.386912843,,
71,2017,1,2017-01,Public Order Crimes,26,0.564756992,,
71,2017,1,2017-01,Sex-Related Crimes,18,0.39098561,,
71,2017,1,2017-01,Violent Crimes,214,4.648384469,,
